YEAR,MONTH,DISTRICT,Brightness,Confidence,ThermalData,FRP,DayNight
2016,4,JAJARKOT,322.3,47,308.5,10.4,D
2016,4,SURKHET,318.3,23,304.8,4.2,D
2016,4,KAILALI,328.1,71,314.8,9.2,D
2016,4,DADELDHURA,327.6,74,303.5,20.0,D
2016,4,DADELDHURA,338.6,87,304.2,37.4,D
2016,4,DOTI,318.5,24,303.7,5.3,D
2016,4,DOTI,321.5,57,303.3,8.4,D
2016,4,DOTI,319.0,21,303.9,5.3,D
2016,4,SURKHET,327.7,74,307.6,14.0,D
2016,4,SURKHET,327.4,74,308.2,14.1,D
2016,4,SURKHET,323.7,67,304.9,10.8,D
2016,4,GULMI,335.3,82,308.9,23.3,D
2016,4,KANCHANPUR,333.0,79,314.3,16.3,D
2016,4,KANCHANPUR,330.7,66,314.7,10.2,D
2016,4,KANCHANPUR,329.7,73,314.9,10.2,D
2016,4,BANKE,340.8,87,314.4,26.4,D
2016,4,BANKE,333.2,79,313.8,14.3,D
2016,4,BANKE,341.6,87,316.1,25.1,D
2016,4,BANKE,338.9,81,315.0,21.5,D
2016,4,KANCHANPUR,347.1,92,315.2,42.7,D
2016,4,BANKE,358.4,99,317.3,60.1,D
2016,4,BANKE,381.0,100,319.9,139.1,D
2016,4,SURKHET,360.6,100,312.1,72.7,D
2016,4,SURKHET,361.3,100,313.9,74.8,D
2016,4,BANKE,332.0,76,313.7,13.1,D
2016,4,BANKE,365.0,100,318.9,78.4,D
2016,4,BANKE,373.6,100,316.9,108.1,D
2016,4,BANKE,370.8,100,319.0,98.3,D
2016,4,BANKE,368.4,100,316.1,90.5,D
2016,4,BANKE,329.5,71,315.2,8.9,D
2016,4,BANKE,332.9,77,314.1,13.5,D
2016,4,SURKHET,324.9,66,305.7,11.5,D
2016,4,SURKHET,327.6,73,307.5,15.0,D
2016,4,SURKHET,333.0,80,305.5,21.0,D
2016,4,SURKHET,350.1,94,309.0,52.6,D
2016,4,BARDIYA,326.3,64,313.0,8.9,D
2016,4,SURKHET,329.4,59,304.4,15.9,D
2016,4,SURKHET,321.8,51,306.3,8.4,D
2016,4,BARDIYA,328.6,39,311.0,11.6,D
2016,4,KANCHANPUR,360.8,100,311.7,88.7,D
2016,4,KANCHANPUR,363.4,100,311.3,97.6,D
2016,4,DANG,334.7,78,316.6,15.2,D
2016,4,DANG,342.0,87,315.7,28.9,D
2016,4,DANG,344.2,89,315.9,32.7,D
2016,4,SALYAN,324.8,47,306.3,9.6,D
2016,4,SALYAN,335.7,83,309.4,21.8,D
2016,4,SALYAN,331.1,49,308.0,14.7,D
2016,4,SALYAN,326.9,45,305.5,11.9,D
2016,4,SALYAN,328.5,75,309.3,12.9,D
2016,4,SALYAN,335.9,83,309.1,22.7,D
2016,4,SALYAN,328.5,74,307.6,14.2,D
2016,4,SALYAN,325.5,45,307.3,10.9,D
2016,4,SALYAN,333.7,81,309.6,20.2,D
2016,4,SURKHET,328.8,68,310.0,12.9,D
2016,4,SURKHET,327.8,60,309.5,11.6,D
2016,4,SALYAN,321.2,38,306.5,7.2,D
2016,4,SALYAN,325.7,64,307.1,11.4,D
2016,4,SURKHET,322.6,56,310.3,5.8,D
2016,4,SURKHET,325.6,56,309.4,10.5,D
2016,4,DOLPA,343.9,91,302.6,42.8,D
2016,4,KAPILBASTU,327.4,54,314.7,8.8,D
2016,4,PALPA,329.8,61,310.9,13.5,D
2016,4,PALPA,331.4,74,309.3,16.1,D
2016,4,PALPA,324.5,21,309.2,7.4,D
2016,4,ACHHAM,324.2,66,309.6,8.3,D
2016,4,DANG,327.4,61,313.7,8.4,D
2016,4,DANG,327.4,60,314.4,8.3,D
2016,4,KAPILBASTU,331.5,48,315.1,9.9,D
2016,4,DAILEKH,324.9,51,309.9,10.4,D
2016,4,DAILEKH,338.2,85,310.2,28.7,D
2016,4,MUGU,323.7,62,300.6,14.9,D
2016,4,BARDIYA,357.2,98,312.8,65.6,D
2016,4,KAILALI,330.8,66,310.8,14.7,D
2016,4,KANCHANPUR,326.0,57,313.4,6.5,D
2016,4,KANCHANPUR,327.5,61,313.6,7.9,D
2016,4,BANKE,329.9,70,314.4,10.1,D
2016,4,BANKE,337.1,82,315.3,19.8,D
2016,4,KANCHANPUR,335.7,82,312.7,22.5,D
2016,4,BARDIYA,331.2,40,313.2,14.0,D
2016,4,BARDIYA,326.0,68,309.1,10.5,D
2016,4,BARDIYA,323.9,50,309.2,7.3,D
2016,4,BARDIYA,334.8,74,309.5,18.5,D
2016,4,BARDIYA,338.7,85,311.7,23.6,D
2016,4,BARDIYA,351.1,95,314.0,48.3,D
2016,4,BARDIYA,340.6,87,310.9,27.7,D
2016,4,BARDIYA,336.3,82,310.9,20.8,D
2016,4,DANG,328.4,67,314.4,6.7,D
2016,4,DANG,328.6,67,315.2,7.2,D
2016,4,RUKUM,317.0,46,300.6,9.5,D
2016,4,DADELDHURA,321.1,51,302.9,11.6,D
2016,4,DADELDHURA,318.1,20,302.8,8.3,D
2016,4,DANG,334.3,81,312.4,17.1,D
2016,4,SALYAN,323.0,58,308.2,8.1,D
2016,4,SALYAN,332.7,78,312.9,16.2,D
2016,4,KAILALI,324.5,65,311.7,8.3,D
2016,4,KALIKOT,328.2,69,299.9,19.6,D
2016,4,KAILALI,350.5,94,313.7,51.2,D
2016,4,KAILALI,336.1,83,312.6,22.7,D
2016,4,JUMLA,327.4,62,297.8,18.9,D
2016,4,JUMLA,339.5,88,298.3,34.9,D
2016,4,MUGU,328.7,79,300.2,20.7,D
2016,4,KAILALI,327.8,72,310.9,12.1,D
2016,4,DOTI,319.6,48,305.7,6.5,D
2016,4,DOTI,329.5,76,306.8,18.2,D
2016,4,DOTI,327.7,74,307.1,16.2,D
2016,4,DANG,328.0,62,314.4,9.0,D
2016,4,DOTI,319.2,31,305.3,6.4,D
2016,4,PYUTHAN,351.1,94,314.0,46.2,D
2016,4,PYUTHAN,343.1,88,315.8,30.0,D
2016,4,PYUTHAN,328.9,71,312.5,11.4,D
2016,4,PYUTHAN,326.8,61,313.7,8.4,D
2016,4,DAILEKH,328.2,54,311.2,13.1,D
2016,4,JAJARKOT,321.4,59,305.9,9.2,D
2016,4,SALYAN,326.0,57,309.1,10.4,D
2016,4,DANG,329.6,56,315.9,8.5,D
2016,4,BARDIYA,336.0,82,312.4,22.2,D
2016,4,DANG,344.0,88,315.6,31.6,D
2016,4,SURKHET,320.2,37,306.8,7.0,D
2016,4,SURKHET,341.3,82,310.6,30.3,D
2016,4,SALYAN,327.9,75,308.8,13.9,D
2016,4,RAMECHHAP,329.3,74,306.6,16.7,D
2016,4,PYUTHAN,322.2,57,308.9,6.5,D
2016,4,PYUTHAN,324.7,65,309.2,9.1,D
2016,4,DOLAKHA,322.6,52,307.5,8.2,D
2016,4,SURKHET,322.6,46,309.0,5.8,D
2016,4,SURKHET,336.6,83,314.4,20.1,D
2016,4,SURKHET,331.6,78,312.4,13.4,D
2016,4,SURKHET,349.8,94,314.5,45.1,D
2016,4,KAILALI,325.7,64,310.8,9.3,D
2016,4,KAILALI,331.6,78,310.8,17.5,D
2016,4,KAILALI,325.8,69,312.2,9.5,D
2016,4,KAILALI,324.2,67,310.1,7.7,D
2016,4,DADELDHURA,325.3,63,311.5,9.8,D
2016,4,DADELDHURA,321.1,50,306.6,8.0,D
2016,4,DADELDHURA,329.6,76,307.6,17.2,D
2016,4,KAILALI,338.0,85,312.4,22.1,D
2016,4,KAILALI,331.7,54,314.5,12.4,D
2016,4,KAILALI,326.8,38,313.3,6.7,D
2016,4,SURKHET,335.3,81,312.7,18.7,D
2016,4,SURKHET,335.2,83,311.6,18.9,D
2016,4,SURKHET,344.7,91,313.5,35.1,D
2016,4,SURKHET,336.7,84,311.5,20.8,D
2016,4,SURKHET,340.4,83,312.6,27.2,D
2016,4,SURKHET,346.5,92,312.6,38.7,D
2016,4,SURKHET,327.0,58,309.6,10.1,D
2016,4,SURKHET,325.5,27,311.2,7.7,D
2016,4,SURKHET,325.2,42,310.9,6.9,D
2016,4,KAILALI,334.6,80,316.0,16.0,D
2016,4,KAILALI,334.2,79,316.5,15.9,D
2016,4,KAILALI,332.4,77,314.6,13.4,D
2016,4,KAILALI,341.2,87,314.6,28.9,D
2016,4,KAILALI,335.4,81,313.9,17.6,D
2016,4,KAILALI,330.1,73,314.4,11.2,D
2016,4,SURKHET,328.0,69,310.0,10.9,D
2016,4,SURKHET,324.8,55,312.2,7.7,D
2016,4,NAWALPARASI,329.2,64,312.9,10.5,D
2016,4,DANG,337.0,81,316.0,20.4,D
2016,4,DANG,327.9,54,315.1,8.3,D
2016,4,BAJHANG,322.7,41,301.7,13.4,D
2016,4,DARCHULA,325.6,69,306.8,14.9,D
2016,4,BAITADI,326.6,66,313.9,10.2,D
2016,4,BAITADI,326.0,64,309.0,11.7,D
2016,4,BAITADI,342.2,89,310.5,37.6,D
2016,4,BAJHANG,317.6,59,302.8,7.8,D
2016,4,BAITADI,324.4,70,310.7,9.6,D
2016,4,BAITADI,327.5,53,308.3,16.4,D
2016,4,DOTI,333.5,77,309.1,22.6,D
2016,4,BAJHANG,363.4,100,304.7,88.2,D
2016,4,DANG,311.7,83,299.5,21.8,N
2016,4,DANG,310.1,79,295.8,27.9,N
2016,4,DANG,312.0,84,299.6,21.9,N
2016,4,BAGLUNG,305.6,65,289.1,30.8,N
2016,4,BARDIYA,309.4,75,297.4,16.1,N
2016,4,JAJARKOT,301.7,34,289.6,14.2,N
2016,4,DAILEKH,303.5,51,291.7,14.4,N
2016,4,JAJARKOT,302.3,42,290.2,15.3,N
2016,4,SURKHET,311.4,82,296.1,26.3,N
2016,4,BAITADI,303.8,57,289.6,13.6,N
2016,4,SURKHET,309.8,78,295.9,22.0,N
2016,4,DAILEKH,305.8,66,290.2,20.7,N
2016,4,KAILALI,310.0,37,298.2,13.7,N
2016,4,KAILALI,308.5,51,297.9,12.3,N
2016,4,SURKHET,308.7,75,295.2,17.3,N
2016,4,DAILEKH,301.2,37,288.2,22.7,N
2016,4,ARGHAKHANCHI,307.5,72,296.9,17.3,N
2016,4,SURKHET,303.4,14,290.6,21.5,N
2016,4,SURKHET,301.9,38,290.8,19.5,N
2016,4,ARGHAKHANCHI,308.3,74,296.9,18.1,N
2016,4,OKHALDHUNGA,327.6,100,291.9,35.9,N
2016,4,OKHALDHUNGA,318.7,97,291.7,23.0,N
2016,4,OKHALDHUNGA,302.9,51,291.0,7.9,N
2016,4,DANG,304.2,59,294.0,18.7,N
2016,4,BAGLUNG,300.9,35,288.0,16.3,N
2016,4,OKHALDHUNGA,311.9,84,291.2,14.9,N
2016,4,KABHREPALANCHOK,304.9,62,292.5,9.8,N
2016,4,DADELDHURA,326.0,73,305.8,14.1,D
2016,4,DOLPA,315.0,47,298.3,7.8,D
2016,4,JUMLA,316.2,43,298.1,9.2,D
2016,4,MUGU,340.1,90,297.7,37.0,D
2016,4,DARCHULA,325.4,66,297.8,20.1,D
2016,4,BAITADI,318.0,36,303.1,7.2,D
2016,4,JUMLA,315.6,37,296.1,8.9,D
2016,4,DARCHULA,321.2,61,304.2,8.3,D
2016,4,DARCHULA,326.4,76,304.8,15.2,D
2016,4,DADELDHURA,324.1,55,307.1,11.8,D
2016,4,DARCHULA,320.1,58,304.8,11.1,D
2016,4,BAITADI,328.3,78,303.7,18.6,D
2016,4,BAITADI,321.4,48,306.5,8.0,D
2016,4,DADELDHURA,321.7,37,306.8,11.7,D
2016,4,DADELDHURA,317.7,28,304.9,7.2,D
2016,4,MUGU,338.0,89,298.4,34.4,D
2016,4,DOLPA,343.5,92,303.9,43.8,D
2016,4,DOLPA,326.0,76,301.0,18.6,D
2016,4,ARGHAKHANCHI,327.1,66,310.5,10.5,D
2016,4,SURKHET,339.4,87,308.9,29.9,D
2016,4,ARGHAKHANCHI,322.5,38,308.1,7.8,D
2016,4,SALYAN,338.7,87,305.8,28.3,D
2016,4,SALYAN,334.8,84,308.7,23.7,D
2016,4,SALYAN,322.5,61,307.0,8.2,D
2016,4,SALYAN,320.0,28,306.9,5.9,D
2016,4,SURKHET,325.1,53,310.6,8.0,D
2016,4,SURKHET,326.7,63,311.2,9.7,D
2016,4,SURKHET,324.3,40,309.8,6.8,D
2016,4,DANG,330.4,71,315.8,10.7,D
2016,4,DANG,331.6,73,315.6,12.2,D
2016,4,RUPANDEHI,332.0,72,315.3,11.0,D
2016,4,SALYAN,321.0,35,308.7,4.9,D
2016,4,SURKHET,347.8,93,308.7,44.4,D
2016,4,ARGHAKHANCHI,353.7,96,308.7,60.0,D
2016,4,SURKHET,341.1,88,308.3,32.1,D
2016,4,SURKHET,344.1,91,306.0,36.5,D
2016,4,SURKHET,368.4,100,311.1,97.9,D
2016,4,SURKHET,325.4,40,306.3,10.8,D
2016,4,SURKHET,347.1,92,306.3,44.8,D
2016,4,SURKHET,337.5,85,303.5,28.3,D
2016,4,ARGHAKHANCHI,324.0,52,306.7,10.0,D
2016,4,SURKHET,338.7,84,305.7,29.2,D
2016,4,SURKHET,343.4,90,306.6,38.5,D
2016,4,DANG,331.3,68,315.6,14.4,D
2016,4,DANG,326.6,60,313.8,7.3,D
2016,4,DANG,327.4,65,314.1,8.2,D
2016,4,BARDIYA,332.1,78,310.1,18.7,D
2016,4,BARDIYA,329.5,73,311.0,14.7,D
2016,4,BARDIYA,323.8,38,310.7,7.1,D
2016,4,BARDIYA,328.5,61,313.8,10.4,D
2016,4,BARDIYA,324.7,25,311.6,6.2,D
2016,4,BANKE,327.5,60,314.5,8.9,D
2016,4,BANKE,329.7,63,315.4,7.6,D
2016,4,BANKE,329.8,47,316.7,8.4,D
2016,4,BANKE,330.7,67,315.8,9.4,D
2016,4,BARDIYA,326.8,66,313.5,8.3,D
2016,4,DADELDHURA,324.8,65,307.0,11.2,D
2016,4,DADELDHURA,325.1,66,307.9,11.3,D
2016,4,BARDIYA,326.6,56,311.3,8.9,D
2016,4,RUKUM,327.3,66,305.3,16.4,D
2016,4,OKHALDHUNGA,316.9,36,300.2,11.2,D
2016,4,KAILALI,327.1,68,310.5,11.6,D
2016,4,SURKHET,339.0,86,308.7,28.6,D
2016,4,RAMECHHAP,318.6,54,302.7,12.7,D
2016,4,PYUTHAN,328.7,64,308.9,14.6,D
2016,4,KANCHANPUR,335.7,81,306.9,27.0,D
2016,4,MAKAWANPUR,316.8,48,301.4,9.3,D
2016,4,KAILALI,320.7,40,306.6,6.4,D
2016,4,KANCHANPUR,338.7,84,307.5,32.5,D
2016,4,BARDIYA,322.9,51,307.8,8.3,D
2016,4,SINDHUPALCHOK,317.7,66,303.2,7.3,D
2016,4,BARDIYA,325.7,57,306.5,10.1,D
2016,4,BARDIYA,323.1,26,309.7,6.1,D
2016,4,PYUTHAN,328.4,71,312.2,10.9,D
2016,4,DADELDHURA,326.8,51,311.7,11.0,D
2016,4,PYUTHAN,330.3,42,311.0,13.4,D
2016,4,PYUTHAN,338.9,85,311.7,26.6,D
2016,4,DOTI,336.4,84,307.2,27.5,D
2016,4,KAILALI,337.3,85,306.2,29.2,D
2016,4,KAILALI,323.2,59,308.3,9.1,D
2016,4,KAILALI,326.0,72,308.1,12.8,D
2016,4,KAILALI,321.9,48,308.4,7.3,D
2016,4,BAGLUNG,327.3,79,303.0,15.7,D
2016,4,BAGLUNG,317.7,34,302.8,6.1,D
2016,4,SALYAN,349.4,94,308.9,49.6,D
2016,4,SALYAN,323.3,57,307.0,10.5,D
2016,4,DOTI,333.1,82,307.4,23.7,D
2016,4,DOTI,322.9,61,305.1,9.6,D
2016,4,BARDIYA,327.2,68,310.6,11.1,D
2016,4,BARDIYA,333.8,79,311.8,20.1,D
2016,4,KANCHANPUR,322.4,56,309.0,8.4,D
2016,4,BARDIYA,325.8,48,310.9,9.5,D
2016,4,SINDHUPALCHOK,322.7,74,304.9,14.2,D
2016,4,KAILALI,332.6,77,313.8,15.0,D
2016,4,DANG,325.9,62,312.5,6.3,D
2016,4,PARSA,334.6,81,308.2,23.5,D
2016,4,DANG,326.5,65,312.9,7.8,D
2016,4,PARSA,325.5,68,305.8,15.0,D
2016,4,DANG,333.3,78,313.0,16.2,D
2016,4,ARGHAKHANCHI,322.6,48,307.5,9.2,D
2016,4,BARDIYA,336.7,80,310.3,22.8,D
2016,4,BARDIYA,338.0,65,312.4,23.5,D
2016,4,BARDIYA,344.3,90,310.8,37.0,D
2016,4,BARDIYA,335.9,45,311.4,20.8,D
2016,4,BARDIYA,341.0,87,309.1,34.2,D
2016,4,SURKHET,322.0,57,308.2,7.8,D
2016,4,SURKHET,322.8,60,309.1,6.2,D
2016,4,SURKHET,326.8,72,309.1,11.2,D
2016,4,PARSA,332.7,78,307.8,20.4,D
2016,4,BARDIYA,326.1,68,306.9,12.4,D
2016,4,SURKHET,326.0,65,310.2,9.8,D
2016,4,SURKHET,320.8,57,307.2,7.3,D
2016,4,BANKE,323.8,38,311.4,6.7,D
2016,4,BARDIYA,325.6,40,307.7,11.3,D
2016,4,DANG,327.6,65,314.1,7.8,D
2016,4,BANKE,322.4,41,310.0,5.5,D
2016,4,BANKE,327.7,69,309.4,12.5,D
2016,4,DADELDHURA,320.2,38,306.2,8.1,D
2016,4,PALPA,332.2,79,304.1,22.6,D
2016,4,BANKE,333.3,76,316.3,14.6,D
2016,4,BANKE,327.0,51,314.3,6.4,D
2016,4,BANKE,328.0,42,315.0,7.1,D
2016,4,BANKE,326.4,47,314.3,6.1,D
2016,4,BANKE,339.4,84,319.0,21.0,D
2016,4,BANKE,332.0,73,317.9,10.2,D
2016,4,KAPILBASTU,333.7,76,312.6,16.3,D
2016,4,PALPA,342.2,88,307.6,38.6,D
2016,4,PALPA,328.0,72,305.8,16.6,D
2016,4,ARGHAKHANCHI,328.7,69,307.8,15.2,D
2016,4,ARGHAKHANCHI,334.9,81,307.9,23.3,D
2016,4,KAILALI,321.9,40,309.6,8.1,D
2016,4,PYUTHAN,326.9,57,310.8,9.6,D
2016,4,PYUTHAN,332.6,63,312.5,15.4,D
2016,4,SURKHET,326.7,61,304.2,16.8,D
2016,4,DHADING,317.9,70,301.1,61.2,D
2016,4,DHADING,318.6,74,301.1,66.8,D
2016,4,SALYAN,327.8,70,303.4,105.9,D
2016,4,BAGLUNG,328.5,37,300.0,180.9,D
2016,4,DAILEKH,322.0,47,302.7,61.8,D
2016,4,BARDIYA,325.7,63,306.4,50.1,D
2016,4,SURKHET,320.3,37,302.4,39.6,D
2016,4,KAILALI,324.3,56,307.9,35.8,D
2016,4,SURKHET,325.1,52,301.8,78.3,D
2016,4,SURKHET,324.0,56,303.6,71.9,D
2016,4,SURKHET,324.9,62,302.0,81.3,D
2016,4,SURKHET,326.4,49,299.8,86.7,D
2016,4,SURKHET,325.2,64,299.4,84.9,D
2016,4,BARDIYA,335.1,81,306.5,126.1,D
2016,4,BARDIYA,323.1,21,306.7,39.1,D
2016,4,BARDIYA,330.0,66,306.5,83.0,D
2016,4,BARDIYA,332.2,77,306.3,101.5,D
2016,4,BARDIYA,324.7,39,304.4,53.7,D
2016,4,BARDIYA,327.7,65,306.7,69.9,D
2016,4,SALYAN,338.0,84,304.7,199.1,D
2016,4,KANCHANPUR,322.4,53,306.5,35.7,D
2016,4,KANCHANPUR,323.3,52,307.3,27.2,D
2016,4,KANCHANPUR,326.4,61,308.9,40.2,D
2016,4,SURKHET,322.3,51,302.9,58.8,D
2016,4,SALYAN,342.2,88,305.2,245.4,D
2016,4,DOTI,324.9,65,301.2,66.4,D
2016,4,DOTI,321.9,39,299.6,47.9,D
2016,4,DOTI,325.5,70,301.1,75.8,D
2016,4,PYUTHAN,307.8,73,295.8,9.3,N
2016,4,BARDIYA,310.1,79,298.0,6.8,N
2016,4,BARDIYA,307.8,73,296.9,6.7,N
2016,4,BAGLUNG,309.4,77,288.7,18.2,N
2016,4,BARDIYA,312.6,85,296.7,10.5,N
2016,4,BANKE,314.4,89,297.9,11.7,N
2016,4,SURKHET,304.4,57,292.6,5.8,N
2016,4,BARDIYA,311.3,82,297.9,8.7,N
2016,4,BARDIYA,305.3,18,294.1,5.7,N
2016,4,BARDIYA,314.4,89,295.9,12.8,N
2016,4,OKHALDHUNGA,305.4,63,291.0,24.5,N
2016,4,OKHALDHUNGA,304.9,62,291.5,25.0,N
2016,4,SURKHET,304.7,56,292.8,6.1,N
2016,4,BARDIYA,330.3,100,299.3,30.4,N
2016,4,KAILALI,306.5,63,295.3,4.7,N
2016,4,DANG,308.2,74,296.5,8.1,N
2016,4,KANCHANPUR,306.5,59,293.9,6.5,N
2016,4,GULMI,302.2,48,291.2,8.0,N
2016,4,GULMI,308.9,76,291.1,14.4,N
2016,4,PYUTHAN,305.0,60,294.8,6.9,N
2016,4,DANG,313.7,88,296.3,12.4,N
2016,4,KAILALI,306.2,67,292.2,7.0,N
2016,4,BARDIYA,307.2,59,296.7,5.2,N
2016,4,BARDIYA,316.7,94,297.6,13.1,N
2016,4,BARDIYA,317.3,95,296.8,13.8,N
2016,4,KAPILBASTU,309.5,77,296.2,10.4,N
2016,4,PYUTHAN,311.4,83,296.4,12.3,N
2016,4,BANKE,314.3,73,297.3,12.2,N
2016,4,KAILALI,320.3,100,296.2,17.2,N
2016,4,BANKE,316.5,63,297.3,15.1,N
2016,4,KAILALI,328.4,76,306.5,55.8,D
2016,4,KAILALI,328.4,76,307.4,60.4,D
2016,4,KANCHANPUR,326.1,73,308.7,43.1,D
2016,4,KANCHANPUR,324.8,62,308.1,36.0,D
2016,4,KAILALI,326.3,72,306.9,46.1,D
2016,4,MORANG,326.0,55,306.4,6.6,D
2016,4,UDAYAPUR,321.9,45,300.8,9.5,D
2016,4,SURKHET,326.3,72,306.0,20.7,D
2016,4,KALIKOT,333.1,84,299.9,39.5,D
2016,4,KALIKOT,326.5,76,298.1,28.1,D
2016,4,KAILALI,326.3,51,310.7,11.7,D
2016,4,KAILALI,351.4,95,313.2,89.5,D
2016,4,KAILALI,325.8,48,312.4,11.1,D
2016,4,NUWAKOT,333.8,82,309.4,18.7,D
2016,4,KANCHANPUR,329.8,42,314.8,17.1,D
2016,4,DANG,330.2,47,310.6,17.6,D
2016,4,SINDHUPALCHOK,326.8,66,310.1,9.7,D
2016,4,DADELDHURA,324.0,71,305.7,19.1,D
2016,4,DADELDHURA,325.8,67,311.1,20.0,D
2016,4,ARGHAKHANCHI,321.7,54,304.7,11.2,D
2016,4,KAILALI,329.7,54,312.9,17.6,D
2016,4,PALPA,323.9,53,305.5,11.9,D
2016,4,KAILALI,321.1,60,303.8,15.6,D
2016,4,KAILALI,319.9,30,302.9,12.8,D
2016,4,DOTI,320.6,62,307.4,10.4,D
2016,4,BANKE,326.7,61,311.7,12.5,D
2016,4,ARGHAKHANCHI,320.6,16,302.7,11.3,D
2016,4,KAILALI,320.1,50,305.9,12.5,D
2016,4,KAILALI,329.4,78,307.2,31.4,D
2016,4,KAILALI,320.0,47,305.7,12.9,D
2016,4,KAILALI,329.7,79,305.6,31.7,D
2016,4,BARDIYA,330.6,58,314.8,16.6,D
2016,4,GULMI,327.0,72,306.5,15.8,D
2016,4,DADELDHURA,318.6,51,300.3,21.3,D
2016,4,BARDIYA,327.9,63,311.4,14.3,D
2016,4,TANAHU,322.0,41,307.8,6.6,D
2016,4,BARDIYA,326.2,43,311.5,13.5,D
2016,4,BARDIYA,331.0,77,312.7,24.3,D
2016,4,BARDIYA,324.7,56,310.7,10.5,D
2016,4,GORKHA,333.0,82,312.0,17.0,D
2016,4,BARDIYA,327.4,65,312.2,15.0,D
2016,4,KAILALI,326.2,56,310.6,15.9,D
2016,4,SURKHET,330.0,65,307.8,22.5,D
2016,4,KANCHANPUR,327.0,51,310.3,22.3,D
2016,4,SURKHET,333.1,76,307.8,27.9,D
2016,4,KAILALI,325.3,55,311.1,14.8,D
2016,4,KAILALI,326.4,64,311.2,16.9,D
2016,4,KAILALI,332.8,81,311.4,35.1,D
2016,4,SURKHET,330.2,78,304.4,27.4,D
2016,4,SURKHET,326.2,71,303.9,20.3,D
2016,4,DADELDHURA,320.0,46,305.7,11.9,D
2016,4,BANKE,332.0,79,313.3,18.9,D
2016,4,BARDIYA,326.5,70,306.8,19.1,D
2016,4,KAILALI,326.1,44,312.5,11.8,D
2016,4,KAILALI,325.9,56,311.6,13.4,D
2016,4,KAILALI,325.3,34,309.8,11.3,D
2016,4,KAILALI,347.1,92,316.0,65.9,D
2016,4,KAILALI,323.3,68,308.3,20.1,D
2016,4,BARDIYA,326.4,41,309.2,18.0,D
2016,4,ARGHAKHANCHI,320.6,41,303.8,11.0,D
2016,4,DARCHULA,343.1,91,307.4,72.0,D
2016,4,DARCHULA,334.0,85,308.4,48.2,D
2016,4,BARDIYA,328.3,50,313.6,11.0,D
2016,4,BARDIYA,325.7,52,310.2,15.8,D
2016,4,BANKE,332.5,77,314.5,18.7,D
2016,4,BANKE,328.5,19,313.4,11.1,D
2016,4,KAILALI,336.2,83,314.2,33.5,D
2016,4,KAILALI,334.1,81,312.8,27.4,D
2016,4,PYUTHAN,369.8,100,311.4,133.1,D
2016,4,PYUTHAN,342.7,89,311.0,44.1,D
2016,4,BARDIYA,329.4,53,313.7,13.9,D
2016,4,KAILALI,328.1,66,312.8,13.1,D
2016,4,MAKAWANPUR,333.4,76,304.0,26.0,D
2016,4,KAILALI,331.4,77,312.5,20.6,D
2016,4,SURKHET,329.3,74,310.6,20.0,D
2016,4,SURKHET,337.4,85,311.5,37.4,D
2016,4,PALPA,337.8,84,306.1,32.1,D
2016,4,PALPA,322.7,49,304.4,10.2,D
2016,4,PYUTHAN,335.5,66,306.8,30.6,D
2016,4,DAILEKH,302.5,5,290.6,6.5,N
2016,4,KANCHANPUR,306.8,69,296.6,6.4,N
2016,4,KANCHANPUR,307.6,63,296.1,7.2,N
2016,4,BANKE,308.6,51,297.5,7.9,N
2016,4,BANKE,307.3,49,296.9,6.5,N
2016,4,SURKHET,312.0,84,294.6,13.3,N
2016,4,KAILALI,304.5,54,290.7,7.5,N
2016,4,KAILALI,316.5,93,293.6,17.9,N
2016,4,DAILEKH,300.3,24,289.4,6.7,N
2016,4,DAILEKH,310.2,79,292.2,13.5,N
2016,4,DAILEKH,349.6,100,294.1,89.6,N
2016,4,NUWAKOT,305.7,34,288.3,19.4,N
2016,4,PYUTHAN,309.8,78,296.2,12.3,N
2016,4,SURKHET,306.7,69,293.3,9.7,N
2016,4,PYUTHAN,310.8,81,294.6,15.9,N
2016,4,SURKHET,313.5,87,293.7,14.1,N
2016,4,BARDIYA,310.6,80,295.9,11.1,N
2016,4,KAILALI,309.0,50,297.8,8.0,N
2016,4,KAILALI,306.2,67,295.0,6.9,N
2016,4,DAILEKH,302.5,49,288.7,9.5,N
2016,4,DAILEKH,300.9,36,289.1,7.8,N
2016,4,PYUTHAN,307.3,25,296.2,8.3,N
2016,4,DANG,307.6,72,297.4,8.9,N
2016,4,SURKHET,309.3,39,294.8,9.8,N
2016,4,BANKE,311.1,82,298.8,11.2,N
2016,4,BARDIYA,307.9,73,297.7,7.6,N
2016,4,KAILALI,304.1,20,292.2,5.5,N
2016,4,KAILALI,303.8,57,292.4,5.8,N
2016,4,NUWAKOT,302.9,52,288.0,16.3,N
2016,4,DAILEKH,319.2,98,291.5,24.9,N
2016,4,DAILEKH,304.3,59,292.7,7.9,N
2016,4,PYUTHAN,310.0,79,290.6,18.4,N
2016,4,DAILEKH,302.6,50,291.4,6.9,N
2016,4,DAILEKH,302.0,46,291.8,6.7,N
2016,4,BARDIYA,307.5,21,297.3,6.7,N
2016,4,DOTI,301.2,38,289.4,6.0,N
2016,4,ACHHAM,300.1,13,288.4,6.2,N
2016,4,BANKE,309.6,78,299.0,9.5,N
2016,4,NUWAKOT,311.1,82,287.3,31.8,N
