YEAR,MONTH,DISTRICT,Brightness,Confidence,ThermalData,FRP,Fire_Count,LAT,LON
2016,2,jumla,316.2,70.0,287.9,21.9,1,29.3,82.2
2016,2,kabhrepalanchok,310.15,51.5,297.55,16.9,2,,
2016,2,kailali,314.6,73.0,298.4,9.2,1,28.7,80.8
2016,2,kalikot,318.0,70.0,292.3833333333333,187.5,6,,
2016,2,kanchanpur,319.63571428571424,72.14285714285714,296.60714285714283,530.3,14,29.0,80.2
2016,2,kapilbastu,313.04999999999995,55.5,299.35,22.9,2,,
2016,2,kaski,308.44,53.4,295.66,46.3,5,28.2,83.9
2016,2,khotang,309.3,44.0,292.05,18.9,2,,
2016,2,lamjung,311.89230769230767,55.15384615384615,292.2230769230769,199.4,13,28.3,84.4
2016,2,mahottari,317.58000000000004,69.6,299.96,60.6,5,26.7,85.8
2016,2,makawanpur,312.4,72.0,292.6,15.4,1,,
2016,2,manang,327.53333333333336,68.16666666666667,291.2833333333333,251.6,6,28.6,84.2
2016,2,morang,315.85,68.0,299.9,21.200000000000003,2,26.5,87.3
2016,2,mugu,316.5,37.0,300.8,10.9,1,29.5,82.1
2016,2,myagdi,315.2684210526316,60.63157894736842,295.0263157894737,628.1,19,28.4,83.6
2016,2,nawalparasi,310.05,39.5,293.9,14.0,2,27.6,84.0
2016,2,palpa,310.8,38.0,292.4,8.5,1,27.9,83.5
2016,2,panchthar,314.9,59.0,301.0,12.5,1,,
2016,2,parsa,308.6,46.0,297.1,5.6,1,,
2016,2,rautahat,310.0,65.0,297.3,6.5,1,,
2016,2,rukum,314.5263157894737,57.21052631578947,288.5473684210526,958.4,19,28.65,82.35
2016,2,rupandehi,320.9,77.0,299.9,80.0,1,27.57,83.47
2016,2,sankhuwasabha,301.95,30.5,289.55,13.8,2,27.3,87.3
2016,2,saptari,323.45,72.25,306.025,53.3,4,26.6,86.8
2016,2,sarlahi,316.6,65.0,304.8,9.7,1,27.0,85.45
2016,2,sindhuli,313.5,49.0,296.8,7.4,1,27.2,85.9
2016,2,solukhumbu,308.6,57.0,294.3,18.6,1,28.0,86.8
2016,2,surkhet,311.29999999999995,59.5,291.5,19.9,2,28.75,81.4
2016,2,syangja,311.43333333333334,51.66666666666666,295.96666666666664,24.9,3,28.0,83.85
2016,2,tanahu,310.025,59.5,294.7,57.1,4,,
2016,2,taplejung,309.45,48.66666666666666,290.95,192.1,6,27.4,87.7
2016,2,terhathum,319.70000000000005,68.5,306.79999999999995,21.0,2,27.1,87.5
2016,2,udayapur,318.2,68.0,301.8666666666667,34.2,3,26.9,86.5
2016,3,achham,317.1962962962963,58.629629629629626,301.0407407407408,391.6,27,,
2016,3,arghakhanchi,319.475,56.875,303.575,79.4,8,27.9,83.2
2016,3,baglung,322.40000000000003,64.57142857142857,296.61428571428576,167.6,7,28.3,83.6
2016,3,baitadi,313.35,46.5,300.725,57.6,4,29.5,80.5
2016,3,bajhang,318.04285714285714,61.142857142857146,300.2,175.3,7,,
2016,3,bajura,321.3333333333333,57.66666666666666,296.09166666666664,421.5,12,,
2016,3,banke,321.20952380952383,63.95238095238095,304.00476190476195,280.0,21,28.1,81.7
2016,3,bara,321.4685714285714,60.54285714285714,302.38,670.4,35,27.15,84.95
2016,3,bardiya,318.2625,57.0,299.6,147.7,8,28.45,81.3
2016,3,bhojpur,318.48,61.9,300.54,105.9,10,,
2016,3,chitawan,319.25,59.31818181818182,299.4409090909091,3535.5,154,27.7,84.4
2016,3,dadeldhura,316.45,53.583333333333336,301.8,205.9,12,29.3,80.6
2016,3,dailekh,320.55,59.25,297.675,122.20000000000002,4,28.8,81.7
2016,3,dang,317.6166666666667,58.88333333333333,302.37166666666667,793.1,60,28.05,82.4
2016,3,darchula,325.65714285714284,71.71428571428571,302.90000000000003,199.2,7,29.9,80.6
2016,3,dhading,314.7916666666667,57.888888888888886,297.4861111111111,429.6,36,27.7,85.2
2016,3,dhankuta,317.9375,58.0,300.6875,110.4,8,27.0,87.3
2016,3,dhanusha,319.6434782608696,61.52173913043478,303.6260869565217,252.7,23,,
2016,3,dolakha,318.90000000000003,62.285714285714285,298.2142857142857,132.0,7,,
2016,3,dolpa,320.38571428571424,58.71428571428572,292.54285714285714,396.9,7,29.0,82.9
2016,3,doti,319.3454545454546,62.5,301.7681818181818,390.5,22,29.3,80.95
2016,3,gorkha,315.5108108108108,61.02702702702703,298.1054054054054,401.9,37,28.0,84.6
2016,3,humla,313.25,41.8,291.2,354.5,10,30.0,81.8
2016,3,ilam,319.225,58.25,301.125,39.1,4,26.9,88.0
2016,3,jajarkot,312.96666666666664,52.0,295.95,101.3,6,,
2016,3,jhapa,320.03125,58.5,302.65625,220.4,16,26.7,87.9
2016,3,jumla,307.5,31.0,288.8,36.0,1,29.3,82.2
2016,3,kabhrepalanchok,326.45384615384614,73.84615384615384,300.9230769230769,340.1,13,,
2016,3,kailali,319.2454545454545,65.0909090909091,302.71818181818185,204.7,11,28.7,80.8
2016,3,kalikot,315.475,51.25,293.15000000000003,53.0,4,,
2016,3,kanchanpur,321.59230769230766,65.92307692307692,302.31538461538463,252.0,13,29.0,80.2
2016,3,kapilbastu,315.40000000000003,54.31818181818182,300.05454545454546,244.6,22,,
2016,3,kaski,310.6,43.0,298.3,5.5,1,28.2,83.9
2016,3,khotang,314.46666666666664,63.11111111111112,298.6222222222222,106.2,9,,
2016,3,lalitpur,306.4,36.0,278.0,5.2,1,27.63,85.33
2016,3,lamjung,312.72,55.7,297.38,102.2,10,28.3,84.4
2016,3,mahottari,316.65,55.27777777777778,301.57222222222225,175.1,18,26.7,85.8
2016,3,makawanpur,313.78,50.8,297.3833333333333,596.4,60,,
2016,3,morang,317.82222222222225,50.11111111111112,301.5444444444445,90.3,9,26.5,87.3
2016,3,mugu,325.525,60.75,304.4,129.3,4,29.5,82.1
2016,3,mustang,308.85,60.0,276.475,135.4,4,28.7,83.67
2016,3,myagdi,318.97222222222223,64.66666666666667,295.39444444444445,433.1,18,28.4,83.6
2016,3,nawalparasi,317.1688524590164,57.83606557377049,299.6393442622951,837.2,61,27.6,84.0
2016,3,nuwakot,305.8333333333333,51.0,292.5,18.7,3,27.85,85.25
2016,3,palpa,313.25,43.5,294.15,40.6,2,27.9,83.5
2016,3,panchthar,324.42,67.2,302.1,135.3,5,,
2016,3,parbat,368.7,85.6,307.7,882.5999999999999,5,28.2,83.7
2016,3,parsa,318.2407407407408,57.91666666666666,300.2055555555556,1633.0,108,,
2016,3,ramechhap,313.1,66.5,287.85,34.6,2,,
2016,3,rasuwa,320.7615384615384,59.0,298.0,409.0,13,28.1,85.3
2016,3,rautahat,320.29545454545456,63.77272727272727,302.4909090909091,315.7,22,,
2016,3,rukum,323.7214285714286,64.71428571428571,296.17142857142863,792.9,14,28.65,82.35
2016,3,rupandehi,319.90000000000003,63.5,301.90000000000003,95.9,6,27.57,83.47
2016,3,salyan,317.1545454545454,51.18181818181818,300.1227272727273,264.3,22,28.4,82.1
2016,3,sankhuwasabha,313.54999999999995,49.75,297.725,45.9,4,27.3,87.3
2016,3,saptari,320.0578947368421,63.21052631578947,301.91052631578947,298.4,19,26.6,86.8
2016,3,sarlahi,321.6142857142857,61.19047619047619,302.9190476190476,459.5,21,27.0,85.45
2016,3,sindhuli,315.12708333333336,53.645833333333336,300.00416666666666,486.5,48,27.2,85.9
2016,3,siraha,318.25,65.5,304.21666666666664,43.5,6,,
2016,3,solukhumbu,318.6,65.0,287.7,26.8,1,28.0,86.8
2016,3,sunsari,322.75882352941176,62.23529411764706,300.2647058823529,473.5,17,26.75,87.3
2016,3,surkhet,315.3181818181818,58.81818181818182,299.9818181818182,141.1,11,28.75,81.4
2016,3,syangja,315.7,49.333333333333336,301.0,24.2,3,28.0,83.85
2016,3,tanahu,317.1913043478261,60.130434782608695,300.66956521739127,259.1,23,,
2016,3,taplejung,312.1666666666667,54.333333333333336,291.34444444444443,218.9,9,27.4,87.7
2016,3,terhathum,315.4214285714285,57.92857142857143,298.85,223.9,14,27.1,87.5
2016,3,udayapur,317.60408163265305,58.59183673469388,301.8224489795918,677.1,49,26.9,86.5
2016,4,achham,318.0611111111111,65.04761904761905,300.2349206349206,2199.4,126,,
2016,4,arghakhanchi,317.2967213114754,60.03278688524591,300.6655737704918,2123.1,122,27.9,83.2
2016,4,baglung,323.53809523809525,63.66666666666666,299.87142857142857,817.2,21,28.3,83.6
2016,4,baitadi,320.8636363636364,60.23376623376623,302.5025974025974,1448.3,77,29.5,80.5
2016,4,bajhang,321.8,56.41176470588236,299.8764705882353,294.9,17,,
2016,4,bajura,320.1117647058823,58.70588235294117,298.2647058823529,356.0,17,,
2016,4,banke,325.51,64.81333333333333,306.6273333333333,6255.3,300,28.1,81.7
2016,4,bara,328.39302325581394,68.13953488372093,308.2395348837209,1050.8,43,27.15,84.95
2016,4,bardiya,320.8414285714286,60.04285714285714,303.396,5677.3,350,28.45,81.3
2016,4,bhaktapur,326.8,78.0,303.2,15.4,1,27.7,85.5
2016,4,bhojpur,319.055,64.0,300.54,270.8,20,,
2016,4,chitawan,318.4154471544715,64.96747967479675,301.9560975609756,1822.2,123,27.7,84.4
2016,4,dadeldhura,317.9175,57.11666666666667,300.5866666666667,3666.2,240,29.3,80.6
2016,4,dailekh,315.1631067961165,61.87378640776699,295.68543689320387,2094.6,103,28.8,81.7
2016,4,dang,321.5070621468927,65.48870056497175,304.64322033898304,5738.1,354,28.05,82.4
2016,4,darchula,323.8434782608696,68.26086956521739,303.73478260869564,508.5,23,29.9,80.6
2016,4,dhading,316.71294117647057,59.588235294117645,301.23764705882354,1217.4,85,27.7,85.2
2016,4,dhankuta,320.19375,61.125,303.5375,288.4,16,27.0,87.3
2016,4,dhanusha,331.5285714285714,66.57142857142857,315.4857142857143,116.7,7,,
2016,4,dolakha,326.70579710144926,68.78260869565217,303.49710144927536,2400.8,69,,
2016,4,dolpa,327.80270270270273,68.86486486486487,295.7027027027027,1655.8,37,29.0,82.9
2016,4,doti,316.6568965517242,57.99425287356322,298.6471264367816,3001.7,174,29.3,80.95
2016,4,gorkha,316.9078125,63.28125,300.3015625,1194.6,64,28.0,84.6
2016,4,gulmi,317.8962962962963,64.20370370370371,300.0907407407407,1113.6,54,28.1,83.2
2016,4,humla,321.3,61.0,297.1,43.7,3,30.0,81.8
2016,4,ilam,318.81538461538463,59.15384615384615,302.9153846153846,134.9,13,26.9,88.0
2016,4,jajarkot,315.368,55.76,296.62,1330.6,75,,
2016,4,jumla,320.7625,54.0,296.8625,177.8,8,29.3,82.2
2016,4,kabhrepalanchok,313.52916666666664,55.25,298.4375,651.1,48,,
2016,4,kailali,321.82164705882354,61.92705882352941,304.44470588235293,7173.4,425,28.7,80.8
2016,4,kalikot,325.6758620689656,67.72413793103448,297.196551724138,1005.5,29,,
2016,4,kanchanpur,325.3020408163265,63.97278911564626,307.647619047619,2663.3,147,29.0,80.2
2016,4,kapilbastu,325.0963963963964,67.0,308.67747747747745,1893.1,111,,
2016,4,kaski,308.46,61.8,294.68,37.8,5,28.2,83.9
2016,4,kathmandu,315.1,49.66666666666666,299.6333333333333,29.1,3,27.73,85.37
2016,4,khotang,316.00714285714287,63.67857142857143,299.1535714285714,370.3,28,,
2016,4,lalitpur,316.3125,59.84375,300.09375,560.4,32,27.63,85.33
2016,4,lamjung,316.2214285714286,64.5,297.5642857142857,264.1,14,28.3,84.4
2016,4,mahottari,326.1875,61.75,310.9625,97.7,8,26.7,85.8
2016,4,makawanpur,318.354375,62.35625,301.6675,2450.9,160,,
2016,4,morang,321.3363636363636,54.18181818181818,300.6636363636364,148.4,11,26.5,87.3
2016,4,mugu,320.21666666666664,66.66666666666667,294.3833333333333,255.4,12,29.5,82.1
2016,4,myagdi,333.193023255814,67.3953488372093,295.4093023255814,8682.1,43,28.4,83.6
2016,4,nawalparasi,319.8743119266055,62.30275229357798,303.39908256880733,1498.7,109,27.6,84.0
2016,4,nuwakot,317.225,64.625,298.934375,570.9,32,27.85,85.25
2016,4,okhaldhunga,312.44117647058823,63.88235294117647,294.2529411764706,263.9,17,27.3,86.5
2016,4,palpa,321.29375,64.578125,302.2640625,1072.5,64,27.9,83.5
2016,4,panchthar,315.84761904761905,63.04761904761905,298.10238095238094,931.9,42,,
2016,4,parbat,323.70909090909095,67.4090909090909,296.42727272727274,1045.6,22,28.2,83.7
2016,4,parsa,324.46190476190475,63.06349206349206,304.73015873015873,1130.8,63,,
2016,4,pyuthan,321.08500000000004,66.46666666666667,301.2238888888889,4510.9,180,,
2016,4,ramechhap,335.5833333333333,78.75,307.1,402.7,12,,
2016,4,rasuwa,320.0611111111112,69.94444444444444,293.09444444444443,851.0,18,28.1,85.3
2016,4,rautahat,324.44545454545454,65.54545454545455,308.9818181818182,205.6,11,,
2016,4,rolpa,323.05,78.5,291.375,240.2,4,,
2016,4,rukum,328.64230769230767,66.51282051282051,297.58717948717947,4104.0,78,28.65,82.35
2016,4,rupandehi,324.3911764705882,68.97058823529412,306.55882352941177,1147.6,68,27.57,83.47
2016,4,salyan,320.1114093959732,59.93288590604027,301.6268456375839,3130.4,149,28.4,82.1
2016,4,sankhuwasabha,317.0642857142857,54.71428571428572,299.0142857142857,257.8,14,27.3,87.3
2016,4,saptari,304.2,30.0,294.1,4.9,1,26.6,86.8
2016,4,sarlahi,321.4,67.08,306.192,343.7,25,27.0,85.45
2016,4,sindhuli,316.6518248175183,59.32116788321168,300.5313868613139,2034.1,137,27.2,85.9
2016,4,sindhupalchok,322.77777777777777,68.88888888888889,303.6333333333333,375.5,18,,
2016,4,siraha,329.0857142857143,68.0,315.04285714285714,89.1,7,,
2016,4,solukhumbu,322.1,55.90909090909091,301.55454545454546,392.2000000000001,11,28.0,86.8
2016,4,surkhet,319.62971175166297,62.35920177383592,302.02971175166294,7752.0,451,28.75,81.4
2016,4,syangja,317.809375,63.71875,300.928125,498.2,32,28.0,83.85
2016,4,tanahu,315.7367346938776,58.57142857142857,301.5163265306122,487.6,49,,
2016,4,taplejung,315.9818181818182,56.09090909090909,297.79090909090905,213.7,11,27.4,87.7
2016,4,terhathum,319.0375,61.5,302.6875,173.6,8,27.1,87.5
2016,4,udayapur,319.962962962963,61.11111111111112,304.6592592592592,706.5,54,26.9,86.5
2016,5,achham,325.9230769230769,68.76923076923077,302.5230769230769,380.2,13,,
2016,5,arghakhanchi,310.6333333333333,58.0,296.3333333333333,22.4,3,27.9,83.2
2016,5,baglung,318.42,59.6,300.24,53.1,5,28.3,83.6
2016,5,baitadi,318.6333333333333,67.5,300.9166666666667,111.8,6,29.5,80.5
2016,5,bajhang,319.7,53.25,302.7,67.4,4,,
2016,5,bajura,323.0285714285714,52.142857142857146,297.4142857142857,207.1,7,,
2016,5,banke,318.875,71.5,304.05,40.0,4,28.1,81.7
2016,5,chitawan,321.95,48.5,308.85,14.2,2,27.7,84.4
2016,5,dadeldhura,317.43333333333334,54.0,304.78333333333336,67.4,6,29.3,80.6
2016,5,dailekh,319.16,63.6,300.64,103.4,5,28.8,81.7
2016,5,dang,314.96666666666664,57.0,300.96666666666664,58.8,6,28.05,82.4
2016,5,darchula,311.75,61.75,291.35,174.5,4,29.9,80.6
2016,5,dolpa,319.86,56.0,294.22,88.6,5,29.0,82.9
2016,5,doti,315.63,59.1,297.07,431.9,30,29.3,80.95
2016,5,gorkha,312.1,66.0,295.65,20.6,2,28.0,84.6
2016,5,gulmi,322.4,66.0,308.6,7.9,1,28.1,83.2
2016,5,jajarkot,315.775,42.375,296.425,223.4,8,,
2016,5,kabhrepalanchok,318.4,44.4,299.3,63.8,5,,
2016,5,kailali,319.27948717948715,73.23076923076923,298.96153846153845,1304.5,39,28.7,80.8
2016,5,kalikot,306.7,62.0,287.3,38.5,1,,
2016,5,kanchanpur,327.54999999999995,72.0,304.1,48.8,2,29.0,80.2
2016,5,kapilbastu,331.9,74.0,310.4,9.6,1,,
2016,5,lamjung,321.3,69.0,291.8,18.7,1,28.3,84.4
2016,5,makawanpur,332.6,79.66666666666667,306.0,72.4,3,,
2016,5,mugu,316.54285714285714,43.85714285714285,296.6857142857143,237.0,7,29.5,82.1
2016,5,myagdi,328.5,65.28571428571429,299.4857142857143,197.1,7,28.4,83.6
2016,5,nawalparasi,321.46666666666664,60.0,300.2,53.0,3,27.6,84.0
2016,5,palpa,320.76666666666665,52.333333333333336,304.6666666666667,27.0,3,27.9,83.5
2016,5,parsa,321.8,50.0,307.7,8.6,1,,
2016,5,pyuthan,316.80909090909086,64.36363636363636,298.07272727272726,441.3,11,,
2016,5,rasuwa,327.53333333333336,72.33333333333333,296.46666666666664,74.1,3,28.1,85.3
2016,5,rolpa,321.76666666666665,72.22222222222223,296.6666666666667,193.7,9,,
2016,5,rukum,306.825,40.5,293.025,48.3,4,28.65,82.35
2016,5,rupandehi,318.03333333333336,55.66666666666666,302.0,28.200000000000003,3,27.57,83.47
2016,5,salyan,321.06,53.06666666666667,301.4533333333333,232.9,15,28.4,82.1
2016,5,sindhuli,324.4,68.0,307.4,12.4,1,27.2,85.9
2016,5,sindhupalchok,316.5,15.0,294.0,22.7,1,,
2016,5,surkhet,316.10243902439026,60.073170731707314,299.3878048780488,660.3,41,28.75,81.4
2016,5,syangja,303.4,55.0,278.0,19.8,1,28.0,83.85
2016,5,tanahu,300.6,13.0,290.4,4.1,1,,
2016,6,bajhang,318.0,61.0,293.7,13.9,1,,
2016,6,humla,335.52,78.0,298.14,568.1,5,30.0,81.8
2016,6,surkhet,314.4,25.0,292.3,31.1,1,28.75,81.4
2016,8,kailali,316.1,62.0,299.8,6.9,1,28.7,80.8
2016,8,parsa,312.3,52.0,292.7,23.5,1,,
2016,9,bara,313.8,61.0,296.8,5.7,1,27.15,84.95
2016,9,chitawan,311.9,50.0,296.0,5.7,1,27.7,84.4
2016,9,kailali,313.6,61.0,300.2,6.6,1,28.7,80.8
2016,9,kanchanpur,314.4,23.0,293.5,7.4,1,29.0,80.2
2016,10,bajhang,324.1166666666667,66.33333333333333,296.51666666666665,222.0,6,,
2016,10,dolpa,319.575,71.75,287.475,78.9,4,29.0,82.9
2016,10,jumla,309.56666666666666,51.0,288.7,93.6,3,29.3,82.2
2016,10,kailali,314.0,56.0,302.7,5.9,1,28.7,80.8
2016,10,morang,314.85,55.0,296.75,15.7,2,26.5,87.3
2016,11,bajhang,312.38,56.56666666666667,291.02666666666664,573.9,30,,
2016,11,bajura,317.6,77.0,293.8,18.8,1,,
2016,11,bardiya,315.5,65.0,304.9,5.8,1,28.45,81.3
2016,11,darchula,355.5,98.0,292.8,92.5,1,29.9,80.6
2016,11,dhading,307.9,26.0,292.2,17.4,1,27.7,85.2
2016,11,dolpa,320.6642857142857,58.642857142857146,292.8285714285715,599.4,14,29.0,82.9
2016,11,gorkha,310.0142857142857,48.71428571428572,291.0857142857143,124.3,7,28.0,84.6
2016,11,humla,324.475,67.0,284.275,204.4,4,30.0,81.8
2016,11,jajarkot,314.125,60.875,294.275,124.6,8,,
2016,11,jumla,311.01666666666665,53.333333333333336,291.81666666666666,101.5,6,29.3,82.2
2016,11,kailali,317.8,75.0,301.4,9.9,1,28.7,80.8
2016,11,kalikot,305.45,44.0,293.75,44.8,2,,
2016,11,kanchanpur,314.7,72.0,294.2,31.9,1,29.0,80.2
2016,11,kaski,326.93333333333334,69.66666666666667,293.7,92.8,3,28.2,83.9
2016,11,mugu,306.5,46.0,287.6,24.6,2,29.5,82.1
2016,11,myagdi,308.8,38.5,291.925,42.0,4,28.4,83.6
2016,11,nawalparasi,310.95,57.0,300.1,12.5,2,27.6,84.0
2016,11,parsa,313.5,66.0,299.35,15.4,2,,
2016,11,rasuwa,304.79999999999995,51.5,290.5,16.0,2,28.1,85.3
2016,11,rukum,311.8,57.5,292.79999999999995,40.2,2,28.65,82.35
2016,11,rupandehi,314.55,63.5,300.9,16.1,2,27.57,83.47
2016,11,sankhuwasabha,326.4,84.0,291.9,23.1,1,27.3,87.3
2016,11,solukhumbu,307.55,60.5,280.75,70.5,2,28.0,86.8
2016,11,taplejung,310.2,65.0,297.4,12.6,1,27.4,87.7
2016,12,achham,303.9,48.0,288.7,7.6,1,,
2016,12,baglung,305.54999999999995,46.5,285.75,24.1,2,28.3,83.6
2016,12,bajhang,316.2923076923077,62.92307692307692,288.85,764.8,26,,
2016,12,bajura,317.25,71.75,296.675,138.9,4,,
2016,12,bhojpur,302.6,47.0,289.1,7.0,1,,
2016,12,dailekh,334.7,89.0,291.0,35.3,1,28.8,81.7
2016,12,darchula,316.20000000000005,45.5,295.7,29.6,2,29.9,80.6
2016,12,dhading,310.96,53.8,296.58000000000004,102.0,5,27.7,85.2
2016,12,dolpa,324.76666666666665,62.833333333333336,295.75,238.4,6,29.0,82.9
2016,12,gorkha,309.90000000000003,42.333333333333336,288.2,32.3,3,28.0,84.6
2016,12,humla,307.5833333333333,51.91666666666666,286.90833333333336,430.7,12,30.0,81.8
2016,12,jajarkot,307.725,53.0,290.3,114.2,8,,
2016,12,jumla,318.6333333333333,66.0,284.4666666666667,115.6,3,29.3,82.2
2016,12,kalikot,314.01428571428573,64.14285714285714,289.3809523809524,455.3,21,,
2016,12,kanchanpur,315.1,63.0,294.0210526315789,722.0,19,29.0,80.2
2016,12,kaski,320.02222222222224,60.5925925925926,292.5851851851852,1064.2,27,28.2,83.9
2016,12,lamjung,314.3,52.5,289.15,203.6,8,28.3,84.4
2016,12,makawanpur,302.4,30.0,292.2,4.9,1,,
2016,12,mugu,311.92,62.0,288.92,92.3,5,29.5,82.1
2016,12,myagdi,312.60909090909087,48.45454545454545,291.2818181818181,202.7,11,28.4,83.6
2016,12,palpa,301.05,40.5,289.75,19.5,2,27.9,83.5
2016,12,parsa,314.0,65.5,298.95,15.0,2,,
2016,12,rasuwa,306.16,51.8,288.4,95.7,5,28.1,85.3
2016,12,rukum,306.88461538461536,50.92307692307692,288.5769230769231,213.5,13,28.65,82.35
2016,12,sankhuwasabha,306.06,47.8,288.42,115.6,5,27.3,87.3
2016,12,sindhupalchok,334.1666666666667,82.44444444444444,289.14444444444445,1230.0,9,,
2016,12,solukhumbu,306.26666666666665,23.33333333333333,274.26666666666665,165.79999999999998,3,28.0,86.8
2016,12,tanahu,307.4,47.0,297.0,6.5,1,,
2016,12,taplejung,322.8809523809524,68.14285714285714,291.0619047619048,1449.3,21,27.4,87.7
2016,12,terhathum,321.5,81.0,287.7,49.0,1,27.1,87.5
2017,1,baglung,303.8,52.0,285.3,9.9,1,28.3,83.6
2017,1,bajhang,327.4,85.0,298.5,33.8,1,,
2017,1,bajura,310.6,67.0,282.45000000000005,52.1,2,,
2017,1,bardiya,316.3333333333333,73.66666666666667,289.0,69.9,3,28.45,81.3
2017,1,chitawan,319.6769230769231,71.38461538461539,297.4384615384615,241.7,13,27.7,84.4
2017,1,darchula,305.5,45.0,276.5,36.8,2,29.9,80.6
2017,1,dhankuta,304.55,38.0,289.5,14.3,2,27.0,87.3
2017,1,dhanusha,305.1,61.0,293.6,4.4,1,,
2017,1,gorkha,305.5833333333333,44.833333333333336,285.76666666666665,96.7,6,28.0,84.6
2017,1,jumla,305.9,42.0,287.65,48.2,2,29.3,82.2
2017,1,kabhrepalanchok,307.8,42.0,291.9,8.1,1,,
2017,1,kailali,305.95000000000005,56.0,291.6,13.9,2,28.7,80.8
2017,1,kanchanpur,315.65000000000003,67.5,290.82916666666665,1017.3,24,29.0,80.2
2017,1,kapilbastu,312.0,66.0,299.7,5.5,1,,
2017,1,lamjung,307.8454545454546,51.90909090909091,288.46363636363634,162.0,11,28.3,84.4
2017,1,makawanpur,304.6,59.0,294.1,5.5,1,,
2017,1,manang,305.6,61.0,280.2,30.3,1,28.6,84.2
2017,1,mugu,303.1,53.0,277.0,9.7,1,29.5,82.1
2017,1,mustang,318.26666666666665,69.33333333333333,292.1,105.7,3,28.7,83.67
2017,1,myagdi,305.78000000000003,48.4,288.02,50.9,5,28.4,83.6
2017,1,nawalparasi,308.7,59.0,296.6,4.0,1,27.6,84.0
2017,1,parsa,303.9,57.0,293.1,8.6,1,,
2017,1,rasuwa,308.9,65.5,289.45,28.9,2,28.1,85.3
2017,1,rautahat,327.4,84.0,299.6,23.1,1,,
2017,1,rukum,323.1,65.0,300.4,19.3,1,28.65,82.35
2017,1,sankhuwasabha,306.03333333333336,50.333333333333336,290.3,32.6,3,27.3,87.3
2017,1,sarlahi,305.6,31.0,295.3,10.3,2,27.0,85.45
2017,1,sindhupalchok,309.76666666666665,52.66666666666666,289.43333333333334,59.5,3,,
2017,1,solukhumbu,300.0,11.0,285.7,4.3,1,28.0,86.8
2017,1,sunsari,315.1,66.66666666666667,298.0333333333333,35.8,3,26.75,87.3
2017,1,tanahu,302.7,16.0,287.7,8.3,1,,
2017,1,taplejung,316.8888888888889,66.0,288.7333333333333,246.7,9,27.4,87.7
2017,2,bajhang,317.175,59.75,296.075,134.8,8,,
2017,2,bajura,314.85,51.75,293.3,54.6,4,,
2017,2,bara,313.0,63.5,299.55,12.3,2,27.15,84.95
2017,2,bardiya,316.20625,60.0,298.0375,357.6,16,28.45,81.3
2017,2,chitawan,317.796,65.96,297.684,523.3,25,27.7,84.4
2017,2,darchula,306.1666666666667,39.0,294.90000000000003,29.4,3,29.9,80.6
2017,2,dhading,312.4,54.5,287.5,51.3,2,27.7,85.2
2017,2,dhanusha,311.7,47.5,298.20000000000005,20.5,2,,
2017,2,dolpa,323.4777777777778,65.33333333333333,292.6555555555556,243.3,9,29.0,82.9
2017,2,gorkha,312.56666666666666,58.833333333333336,295.85,67.8,6,28.0,84.6
2017,2,humla,314.7,47.0,299.2,12.9,1,30.0,81.8
2017,2,jajarkot,314.26,62.4,291.6,95.5,5,,
2017,2,jumla,308.55,50.0,289.4,197.4,4,29.3,82.2
2017,2,kailali,302.5,35.0,285.3,5.2,1,28.7,80.8
2017,2,kanchanpur,319.3066666666667,69.86666666666666,296.36,536.3,15,29.0,80.2
2017,2,kapilbastu,318.6,73.0,298.4,13.1,1,,
2017,2,kaski,315.25,59.75,290.125,140.3,4,28.2,83.9
2017,2,lamjung,316.175,65.75,294.525,64.9,4,28.3,84.4
2017,2,mahottari,320.03333333333336,62.333333333333336,302.7,31.5,3,26.7,85.8
2017,2,makawanpur,308.8,58.5,295.55,53.6,2,,
2017,2,morang,327.85,80.5,299.7,46.8,2,26.5,87.3
2017,2,mustang,313.55,53.5,294.15,33.2,2,28.7,83.67
2017,2,myagdi,304.6,48.0,290.2,14.8,1,28.4,83.6
2017,2,nuwakot,314.0,63.0,301.2,21.5,1,27.85,85.25
2017,2,parsa,307.90000000000003,62.66666666666666,294.7,68.5,3,,
2017,2,ramechhap,310.6,65.0,296.1,8.9,1,,
2017,2,rasuwa,309.62,57.0,288.16,52.5,5,28.1,85.3
2017,2,rolpa,300.8,24.0,287.0,5.2,1,,
2017,2,rukum,312.9,49.25,296.0,61.6,4,28.65,82.35
2017,2,rupandehi,309.4,62.0,295.8,6.5,1,27.57,83.47
2017,2,salyan,308.55,67.5,294.95000000000005,34.9,2,28.4,82.1
2017,2,sankhuwasabha,320.35,71.0,296.85,44.1,2,27.3,87.3
2017,2,saptari,317.1,70.0,303.5,12.0,1,26.6,86.8
2017,2,sarlahi,317.025,63.25,300.55,51.0,4,27.0,85.45
2017,2,sindhupalchok,312.1333333333333,61.0,291.93333333333334,55.2,3,,
2017,2,sunsari,313.25,54.5,297.85,16.5,2,26.75,87.3
2017,2,surkhet,309.6,62.0,294.5,13.4,1,28.75,81.4
2017,2,tanahu,309.5,55.0,294.6,7.4,1,,
2017,2,taplejung,313.62,48.1,289.79,249.3,10,27.4,87.7
2017,2,udayapur,318.8,66.0,305.5,8.8,1,26.9,86.5
2017,3,bajhang,314.2,38.0,293.8,26.1,2,,
